experiment,filename,true_label,times_tested,times_correct,accuracy
Exp3_XGB_enhanced_features,Train96.csv,Normal,3,3,1.0
Exp3_XGB_enhanced_features,Train97.csv,Normal,3,3,1.0
Exp3_XGB_enhanced_features,Train98.csv,Normal,3,3,1.0
Exp3_XGB_enhanced_features,Train99.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train1.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train10.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train100.csv,Side I,3,3,1.0
Exp4_XGB_bilateral_augmented,Train101.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train102.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train103.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train104.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train105.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train106.csv,Side I,3,2,0.6666666666666666
Exp4_XGB_bilateral_augmented,Train107.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train108.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train109.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train11.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train110.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train111.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train112.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train113.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train114.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train115.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train116.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train117.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train118.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train119.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train12.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train120.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train121.csv,Side I,3,1,0.3333333333333333
Exp4_XGB_bilateral_augmented,Train122.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train123.csv,Normal,3,2,0.6666666666666666
Exp4_XGB_bilateral_augmented,Train124.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train125.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train126.csv,Normal,3,1,0.3333333333333333
Exp4_XGB_bilateral_augmented,Train127.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train128.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train129.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train13.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train130.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train131.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train132.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train133.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train134.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train135.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train136.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train137.csv,Side I,3,3,1.0
Exp4_XGB_bilateral_augmented,Train138.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train139.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train14.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train140.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train141.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train142.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train143.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train144.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train145.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train146.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train147.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train148.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train149.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train15.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train150.csv,Side I,3,1,0.3333333333333333
Exp4_XGB_bilateral_augmented,Train151.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train152.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train153.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train154.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train155.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train156.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train157.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train158.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train159.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train16.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train160.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train161.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train162.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train163.csv,Side I,3,3,1.0
Exp4_XGB_bilateral_augmented,Train164.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train165.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train166.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train167.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train168.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train169.csv,Normal,3,2,0.6666666666666666
Exp4_XGB_bilateral_augmented,Train17.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train170.csv,Side I,3,2,0.6666666666666666
Exp4_XGB_bilateral_augmented,Train171.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train172.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train173.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train174.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train175.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train176.csv,Normal,3,1,0.3333333333333333
Exp4_XGB_bilateral_augmented,Train177.csv,Normal,3,0,0.0
Exp4_XGB_bilateral_augmented,Train178.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train179.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train18.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train180.csv,Side I,3,0,0.0
Exp4_XGB_bilateral_augmented,Train181.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train182.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train183.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train184.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train185.csv,Side I,3,0,0.0
Exp4_XGB_bilateral_augmented,Train186.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train187.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train188.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train189.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train19.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train190.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train191.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train192.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train193.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train194.csv,Side I,3,3,1.0
Exp4_XGB_bilateral_augmented,Train195.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train196.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train197.csv,Normal,3,0,0.0
Exp4_XGB_bilateral_augmented,Train198.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train199.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train2.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train20.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train200.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train201.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train202.csv,Side I,3,2,0.6666666666666666
Exp4_XGB_bilateral_augmented,Train203.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train204.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train205.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train206.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train207.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train208.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train209.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train21.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train210.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train211.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train212.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train213.csv,Side I,3,3,1.0
Exp4_XGB_bilateral_augmented,Train214.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train215.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train216.csv,Side II,3,0,0.0
Exp4_XGB_bilateral_augmented,Train217.csv,Side II,3,2,0.6666666666666666
Exp4_XGB_bilateral_augmented,Train218.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train219.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train22.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train220.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train221.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train222.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train223.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train224.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train225.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train226.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train227.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train228.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train229.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train23.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train230.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train231.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train232.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train233.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train234.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train235.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train236.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train237.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train238.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train239.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train24.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train240.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train241.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train242.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train243.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train244.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train245.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train246.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train247.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train248.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train249.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train25.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train250.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train251.csv,Normal,3,0,0.0
Exp4_XGB_bilateral_augmented,Train252.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train253.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train254.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train255.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train256.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train257.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train258.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train259.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train26.csv,Side II,3,1,0.3333333333333333
Exp4_XGB_bilateral_augmented,Train260.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train261.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train262.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train263.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train264.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train265.csv,Side II,3,0,0.0
Exp4_XGB_bilateral_augmented,Train266.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train267.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train268.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train269.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train27.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train270.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train271.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train272.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train28.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train29.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train3.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train30.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train31.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train32.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train33.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train34.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train35.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train36.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train37.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train38.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train39.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train4.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train40.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train41.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train42.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train43.csv,Side II,3,2,0.6666666666666666
Exp4_XGB_bilateral_augmented,Train44.csv,Normal,3,2,0.6666666666666666
Exp4_XGB_bilateral_augmented,Train45.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train46.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train47.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train48.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train49.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train5.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train50.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train51.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train52.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train53.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train54.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train55.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train56.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train57.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train58.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train59.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train6.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train60.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train61.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train62.csv,Side I,3,1,0.3333333333333333
Exp4_XGB_bilateral_augmented,Train63.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train64.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train65.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train66.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train67.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train68.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train69.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train7.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train70.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train71.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train72.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train73.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train74.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train75.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train76.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train77.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train78.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train79.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train8.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train80.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train81.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train82.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train83.csv,Side I,3,3,1.0
Exp4_XGB_bilateral_augmented,Train84.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train85.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train86.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train87.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train88.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train89.csv,Normal,3,1,0.3333333333333333
Exp4_XGB_bilateral_augmented,Train9.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train90.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train91.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train92.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train93.csv,Side II,3,3,1.0
Exp4_XGB_bilateral_augmented,Train94.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train95.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train96.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train97.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train98.csv,Normal,3,3,1.0
Exp4_XGB_bilateral_augmented,Train99.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train1.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train10.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train100.csv,Side I,3,3,1.0
Exp5_XGB_bilateral_regularized,Train101.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train102.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train103.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train104.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train105.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train106.csv,Side I,3,2,0.6666666666666666
Exp5_XGB_bilateral_regularized,Train107.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train108.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train109.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train11.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train110.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train111.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train112.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train113.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train114.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train115.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train116.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train117.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train118.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train119.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train12.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train120.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train121.csv,Side I,3,0,0.0
Exp5_XGB_bilateral_regularized,Train122.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train123.csv,Normal,3,1,0.3333333333333333
Exp5_XGB_bilateral_regularized,Train124.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train125.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train126.csv,Normal,3,1,0.3333333333333333
Exp5_XGB_bilateral_regularized,Train127.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train128.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train129.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train13.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train130.csv,Normal,3,2,0.6666666666666666
Exp5_XGB_bilateral_regularized,Train131.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train132.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train133.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train134.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train135.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train136.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train137.csv,Side I,3,3,1.0
Exp5_XGB_bilateral_regularized,Train138.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train139.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train14.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train140.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train141.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train142.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train143.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train144.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train145.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train146.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train147.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train148.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train149.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train15.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train150.csv,Side I,3,1,0.3333333333333333
Exp5_XGB_bilateral_regularized,Train151.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train152.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train153.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train154.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train155.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train156.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train157.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train158.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train159.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train16.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train160.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train161.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train162.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train163.csv,Side I,3,3,1.0
Exp5_XGB_bilateral_regularized,Train164.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train165.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train166.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train167.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train168.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train169.csv,Normal,3,2,0.6666666666666666
Exp5_XGB_bilateral_regularized,Train17.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train170.csv,Side I,3,2,0.6666666666666666
Exp5_XGB_bilateral_regularized,Train171.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train172.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train173.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train174.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train175.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train176.csv,Normal,3,0,0.0
Exp5_XGB_bilateral_regularized,Train177.csv,Normal,3,0,0.0
Exp5_XGB_bilateral_regularized,Train178.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train179.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train18.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train180.csv,Side I,3,0,0.0
Exp5_XGB_bilateral_regularized,Train181.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train182.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train183.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train184.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train185.csv,Side I,3,0,0.0
Exp5_XGB_bilateral_regularized,Train186.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train187.csv,Normal,3,3,1.0
